"","query_target_gsea.Target.name","query_target_gsea.dangshen_CS","query_target_gsea.huangqi_CS","query_target_gsea.dangshen_NCS","query_target_gsea.huangqi_NCS","query_target_gsea.dangshen_Pvalue","query_target_gsea.huangqi_Pvalue","query_target_gsea.dangshen_FDR","query_target_gsea.huangqi_FDR"
"SLC7A3","SLC7A3",0.02927,0.013451,0.41961011757439,0.192831420959792,0.641851106639839,0.792756539235412,0.949531532022232,0.968301458110108
"ZNF582","ZNF582",0.181305,-0.034979,2.59770456481644,-0.51730177127988,0.0158415841584158,0.55959595959596,0.0449732096454534,0.950717830937292
"IDH3A","IDH3A",-0.21019,-0.127702,-3.11892383119594,-1.89491798416378,0,0.17658349328215,0.00690920894512965,0.355574392839757
"TIMP3","TIMP3",0.027495,-0.022058,0.400009451970076,-0.312667410518447,0.629399585921325,0.663442940038685,0.950900527980281,0.943972176736477
"LY6G6F","LY6G6F",0.05216,-0.042007,0.793106994304048,-0.584086784565398,0.49895178197065,0.5717017208413,0.968835065794103,0.955160178006003
"HESX1","HESX1",0.01631,0.147949,0.227784081799627,2.06624323226076,0.785028790786948,0.0460652591170825,0.964305590085082,0.230504889710726
"LOC100506411","LOC100506411",0.071039,-0.004801,1.00107697054042,-0.0660361190696482,0.517857142857143,0.931451612903226,0.969702432184587,0.985802865584164
"ZNF668","ZNF668",-0.00949,0.011768,-0.137234860153339,0.165945931859735,0.834,0.818,0.972158432870076,0.97329413423976
"HTRA2","HTRA2",0.057694,0.131116,0.851861439813396,1.93594939755561,0.488416988416988,0.131274131274131,0.970972221245419,0.319719552459078
"SEMA7A","SEMA7A",-0.170973,0.097403,-2.31521524120946,1.39327954050846,0.0211538461538462,0.379166666666667,0.114173862120834,0.803327181403796
"TMC8","TMC8",-0.019945,-0.123072,-0.267854142752456,-1.65281248718126,0.727822580645161,0.205645161290323,0.949946032813417,0.571041849125562
"GIMAP4","GIMAP4",0.00151,0.014586,0.0218588351423436,0.211147661845181,0.967880085653105,0.781584582441114,0.995095504445677,0.965841974736489
"POLR1B","POLR1B",-0.011672,-0.00748,-0.160746539365787,-0.10301440322619,0.841487279843444,0.892367906066536,0.970616609192769,0.980174472565237
"XLOC_L2_011173","XLOC_L2_011173",-0.062842,-0.023885,-0.894791232103585,-0.340092431475671,0.542268041237113,0.680412371134021,0.97599897346293,0.942006794926471
"RHOBTB3","RHOBTB3",-0.197663,0.014369,-2.80651125845337,0.220011196547253,0.00198412698412698,0.752016129032258,0.0225722395347519,0.964960502882208
"XLOC_001537","XLOC_001537",0.157723,0.133848,2.38530633706754,2.02423541654556,0.0376647834274953,0.0922787193973635,0.0905874605162576,0.256356854991885
"SEPSECS","SEPSECS",0.00934600000000001,-0.019342,0.12355293823778,-0.275961595114815,0.836575875486381,0.697530864197531,0.981603245624501,0.95012592449759
"ZNF444","ZNF444",-0.029104,-0.005344,-0.416424952276952,-0.0764628554483243,0.617234468937876,0.901803607214429,0.94355658713714,0.983263592540286
"HCLS1","HCLS1",0.150392,-0.00774100000000001,2.1605054848191,-0.114409272848716,0.0551181102362205,0.829268292682927,0.177560104252617,0.977919759763681
"ADCK5","ADCK5",-0.23405,-0.141472,-3.19195818673216,-1.9293856380832,0,0.108527131782946,0.00507403895750635,0.328713156675944
"ZNF384","ZNF384",0.038599,0.143114,0.563176240656041,2.08809566323606,0.567460317460317,0.0892857142857143,0.950433173422577,0.217337561739524
"WIPF1","WIPF1",-0.20381,-0.058421,-2.94793606672947,-0.845009435034604,0,0.522540983606557,0.0135565877690191,0.973509147221883
"AMPD1","AMPD1",0.009018,0.019608,0.123924400398051,0.269451058217453,0.864705882352941,0.723529411764706,0.981661301478623,0.96104292785523
"STAM","STAM",0.00208,-0.125429,0.0290839883559524,-1.81038817385928,0.956262425447316,0.189134808853119,0.994223700329601,0.42724015719803
"LRP4-AS1","LRP4-AS1",0.151596,0.007965,2.19215856245132,0.115178124422312,0.0579150579150579,0.88030888030888,0.162686699600882,0.983493313209661
"TIGAR","TIGAR",-0.148717,0.126699,-2.26981722709989,1.8351792422636,0.0409356725146199,0.174537987679671,0.130988705433694,0.401073491907789
"LBP","LBP",0.00301899999999999,-0.009852,0.0426675086770876,-0.13776502371048,0.94824016563147,0.852998065764023,0.993335665828159,0.972000970210416
"LILRB1","LILRB1",-0.213963,0.001545,-2.89162474318788,0.0217831844485238,0,0.974658869395711,0.016613764604071,0.994833941408865
"BRAF_G466V","BRAF_G466V",0.170859,-0.043342,2.55619527719737,-0.593599676359721,0.0208333333333333,0.571153846153846,0.0514406220867623,0.954128462198803
"GALK2","GALK2",0.042702,0.04147,0.586741902905862,0.569813749086837,0.578313253012048,0.582329317269076,0.951273215728863,0.9503112761873
"ORMDL1","ORMDL1",-0.016871,-0.026756,-0.237490164506504,-0.376639608887204,0.743137254901961,0.649019607843137,0.955831423223106,0.941398687423797
"XLOC_002263","XLOC_002263",-0.013636,0.014617,-0.200215331793654,0.208902463951091,0.776595744680851,0.781132075471698,0.963848566796795,0.966211681457072
"XLOC_008829","XLOC_008829",-0.069255,-0.1162,-1.00445248411079,-1.68532782692476,0.497983870967742,0.256048387096774,0.976279889356019,0.541252773461364
"MDN1","MDN1",0.00949499999999999,0.166358,0.139724250010931,2.44805126733213,0.843809523809524,0.0152380952380952,0.979041568062255,0.0744083511219127
"EGLN3","EGLN3",-0.034725,-0.024287,-0.472690750867757,-0.330604471312461,0.6232741617357,0.714003944773176,0.943113064524009,0.942902555739713
"SERPINB5","SERPINB5",-0.00161,-0.031805,-0.0224948779607663,-0.444378629529299,0.987206823027719,0.601279317697228,0.994362817832367,0.943407273644162
"PI4KAP2","PI4KAP2",0.016593,-0.011321,0.235335333154983,-0.170078357357075,0.769825918762089,0.795031055900621,0.964359285229476,0.968907349780277
"PDCD6","PDCD6",0.26656,0.022396,3.72528633588169,0.31299337026713,0,0.693790149892934,0.000219200845418854,0.956211537656921
"PADI1","PADI1",-0.017253,0.026302,-0.25727895624089,0.389308165218677,0.729124236252546,0.632612966601179,0.951334919720456,0.951241506448298
"FZD4","FZD4",0.186977,-0.072648,2.6797996060779,-1.05892952322987,0.00399201596806387,0.50501002004008,0.0338973205992206,0.971219766278752
"SCYL1","SCYL1",-0.201247,0.013436,-2.97307110815102,0.198455138646336,0,0.787941787941788,0.0122338622513548,0.967344486820977
"APEH","APEH",0.01697,-0.005265,0.238509189379238,-0.0766726356064829,0.75296442687747,0.898785425101215,0.963545492518395,0.983357547146511
"SLC22A5","SLC22A5",0.00839999999999999,0.143357,0.119676516517183,2.04243647361355,0.842942345924453,0.101391650099404,0.98234392122273,0.24551176933495
"DSEL","DSEL",-0.175872,0.045864,-2.48663531768808,0.6869255137617,0.00936329588014981,0.517167381974249,0.0665813706438484,0.962888769927872
"PQLC2L","PQLC2L",0.020872,-0.030823,0.324688954600732,-0.429056013132827,0.651485148514852,0.628282828282828,0.95493202212996,0.943067718818465
"ADARB2","ADARB2",0.213389,-0.010955,3.09362246624323,-0.15637423569805,0.00375234521575985,0.837259100642398,0.00662836226622189,0.970233463839971
"N4BP2","N4BP2",-0.250628,-0.039457,-3.6013056434458,-0.566962656899631,0,0.564299424184261,0.00070032289131909,0.955812222082457
"HLA-DOB","HLA-DOB",-0.17232,-0.010063,-2.41111537744507,-0.140802309907322,0.010183299389002,0.839103869653768,0.0845202253023423,0.972185423155337
"CHI3L2","CHI3L2",-0.006176,0.021874,-0.087813036342199,0.3006115494587,0.910358565737052,0.70281124497992,0.981524060065287,0.958213532232285
"CD244","CD244",-0.20808,-0.026231,-3.25509552808108,-0.410344150312835,0.00190839694656489,0.58969465648855,0.00407523523259489,0.943933699104465
"(G048207)","(G048207)",-0.22056,0.061846,-3.23880476828413,0.832046303471662,0.00191938579654511,0.532359081419624,0.00436098248367405,0.97178221839781
"BLMH","BLMH",-0.038547,0.194986,-0.538783220266508,2.81591176588912,0.580645161290323,0.00198412698412698,0.953716711338035,0.0206749540166265
"BHMT2","BHMT2",-0.029736,0.031043,-0.413719456637126,0.444770913615137,0.663951120162933,0.62278978388998,0.943655625493519,0.950350463747858
"HVCN1","HVCN1",-0.041925,-0.005574,-0.605073701319437,-0.0804455768909849,0.546906187624751,0.88622754491018,0.954649738884072,0.981989489835382
"E2F6","E2F6",-0.25405,-0.148412,-3.49827335388969,-2.04363607556574,0,0.0708502024291498,0.0012391962182087,0.246490166991545
"PRR15L","PRR15L",-0.21999,0.033772,-3.08776153389296,0.450907163316321,0,0.611570247933884,0.00771630047485976,0.951559082515143
"PMS2","PMS2",-0.111565,0.012555,-1.46966078750283,0.175877134498442,0.316430020283976,0.80276134122288,0.743299426397543,0.97167255858411
"HSPA14","HSPA14",-0.034306,-0.015635,-0.476335706257025,-0.217090560465475,0.60515873015873,0.751984126984127,0.943322835180315,0.960573567988319
"HUS1","HUS1",-0.180366,0.149971,-2.59328986207864,2.13703014590366,0.00392927308447937,0.054989816700611,0.046284720872047,0.190074707537416
"KDM1B","KDM1B",-0.190577,0.022167,-2.62733580188544,0.305877335206621,0.00581395348837209,0.692148760330578,0.0411070409943077,0.957581434851024
"ZNF285A","ZNF285A",-0.038085,0.02114,-0.562683017493934,0.300015840736638,0.534303534303534,0.695568400770713,0.95432454465553,0.958239718091702
"IQSEC3","IQSEC3",-0.045394,0.119221,-0.615391985191212,1.83454421195969,0.566218809980806,0.200417536534447,0.956017513130012,0.401207893899034
"TPM2","TPM2",0.190894,0.003139,2.93942605348215,0.0483349837180869,0.00209643605870021,0.939203354297694,0.0128231035230156,0.991513187083949
"TMED9","TMED9",-0.201654,-0.006069,-2.771053780858,-0.0833979261310325,0.00208333333333333,0.902083333333333,0.0256168108180783,0.982379573872813
"XLOC_002888","XLOC_002888",-0.20848,0.168612,-2.94093706642639,2.33356133315374,0.00198807157057654,0.0261569416498994,0.0138005648723964,0.106617564780934
"SIGLEC1","SIGLEC1",0.165807,-0.138654,2.37130472318092,-2.06342393264224,0.00950570342205323,0.0991561181434599,0.0947738460794383,0.234272453906181
"CAV1","CAV1",-0.036692,-0.050032,-0.525001031795491,-0.715874076714052,0.575697211155379,0.527888446215139,0.950266712722391,0.964476217168247
"IL10RA","IL10RA",-0.012756,-0.001976,-0.18297009475386,-0.0283434389490144,0.793456032719836,0.977505112474438,0.967441741914599,0.993171781653178
"CASC15","CASC15",-0.00658,-0.142649,-0.0934271086815388,-2.02542304351259,0.881390593047035,0.0777096114519427,0.981337813551038,0.258542450125083
"PTF1A","PTF1A",0.036542,-0.00285100000000001,0.531279837122562,-0.0397311065348119,0.575150300601202,0.972055888223553,0.946744317826909,0.99173919886459
"G3BP2","G3BP2",-0.036406,-0.028647,-0.5046335518205,-0.397083924600392,0.591093117408907,0.663967611336032,0.948351511541317,0.941803863451656
"RC3H2","RC3H2",0.16563,0.13399,2.58094494172442,2.08791168714396,0.0154738878143133,0.108317214700193,0.047441587225792,0.21741295953245
"TBC1D2B","TBC1D2B",0.177757,-0.010229,2.65316239266974,-0.141643730988965,0.00813008130081301,0.818897637795276,0.0371458223198463,0.972921643644659
"CD200R1","CD200R1",0.181535,0.034364,2.49771532139484,0.472809592113985,0.0149532710280374,0.609345794392523,0.0625275626031452,0.950882108982399
"GTF2IRD2","GTF2IRD2",-0.182773,0.000968999999999998,-2.72061678615171,0.0134184484028771,0.0135135135135135,0.979253112033195,0.0303323868177068,0.997197086433525
"GRHPR","GRHPR",-0.157198,0.176881,-2.29917691114089,2.31825720128793,0.0424242424242424,0.0158415841584158,0.119562602330965,0.111936488052218
"BMP2K","BMP2K",0.1947,-0.012701,2.73422005184516,-0.171657967907056,0.00968992248062015,0.783057851239669,0.0277325718973655,0.969627175605625
"GSC","GSC",-0.158674,0.010186,-2.27583319473072,0.140220830882338,0.0373831775700935,0.843010752688172,0.128817979904478,0.978857499739761
"BEND5","BEND5",-0.184536,0.130801,-2.71728214578576,1.89505309018474,0.00798403193612774,0.142284569138277,0.0307727613585814,0.352339003020193
"CDH11","CDH11",0.197915,-0.126905,2.88836442634355,-1.87930096737683,0,0.165322580645161,0.0156172578212845,0.36875051825808
"CKS2","CKS2",0.195164,0.145512,2.77503557739561,2.06903412995219,0.00391389432485323,0.0743639921722113,0.0237493606892251,0.22878480131855
"DBI","DBI",-0.021202,0.148195,-0.292492345142068,2.11788191959175,0.701720841300191,0.0817610062893082,0.947384058941894,0.201118177211731
"FIBP","FIBP",-0.022254,0.055647,-0.341185382969811,0.76369842202089,0.63894523326572,0.538461538461538,0.942023192508285,0.967835219269754
"CD47","CD47",-0.031505,0.16716,-0.436049980171692,2.3803722125582,0.630648330058939,0.0183299389002037,0.943763297705267,0.0920973005505301
"TP53I3","TP53I3",0.01386,0.152181,0.192697907447355,2.11579799806969,0.814814814814815,0.0534979423868313,0.968182379761432,0.202225178250605
"MED28","MED28",-0.176768,0.003386,-2.41862452586069,0.0477341854447365,0.0158730158730159,0.951612903225806,0.0826516366432253,0.991765554123414
"ACVR2B","ACVR2B",0.075706,-0.116358,1.09003553631887,-1.64373584420677,0.486973947895792,0.24750499001996,0.960491916707359,0.57900055548263
"CPEB4","CPEB4",-0.00207599999999999,-0.078074,-0.0289033486651841,-1.08699424069633,0.953307392996109,0.503891050583658,0.99297955838185,0.966839152709472
"ZNF184","ZNF184",0.03292,0.152264,0.489793602678789,2.26542931708029,0.568093385214008,0.0544747081712062,0.950863598401334,0.131318707632561
"FOXA3","FOXA3",-0.02787,0.003093,-0.412130830844729,0.0456580461184658,0.616279069767442,0.958677685950413,0.944097919979672,0.992583135503611
"GSPT1","GSPT1",-0.213818,-0.004547,-3.14023774881694,-0.0667795089462563,0,0.912863070539419,0.00631787329686492,0.986188514687738
"TSSK3","TSSK3",-0.18151,0.125067,-2.59269179246162,1.85711424522659,0.00401606425702811,0.171314741035857,0.0463833089622586,0.381858509396639
"SPDEF","SPDEF",-0.150256,0.155985,-2.18833980691745,2.22496169573648,0.0608365019011407,0.0527426160337553,0.167704162176166,0.148036394726991
"ATG12","ATG12",-0.184291,0.001714,-2.52298330307226,0.025680302490513,0.0158730158730159,0.967741935483871,0.058879929609939,0.994435840476735
"IL8","IL8",-0.00733500000000001,0.004861,-0.0996119736044544,0.072250402855516,0.908045977011494,0.937238493723849,0.980346761484019,0.986395470729461
"CRH","CRH",0.052014,0.006034,0.690126722961788,0.0800596886675015,0.582150101419878,0.906693711967546,0.963695156550417,0.986463920255993
"HNRNPM","HNRNPM",0.012841,-0.137076,0.19369558614264,-1.99121196626082,0.753320683111954,0.120507399577167,0.968381184705986,0.282404385138465
"LAMB3","LAMB3",0.043238,0.096261,0.632172327833131,1.40740877120924,0.537037037037037,0.372427983539095,0.955842128263442,0.792357669016538
"IL17F","IL17F",0.189291,-0.124188,2.64318710861315,-1.73365260299368,0.00588235294117647,0.212244897959184,0.0385442467093705,0.495730397758788
"MAP7","MAP7",0.240429,0.123705,3.33608635282723,1.71647580897684,0,0.189620758483034,0.00201713003197407,0.505535061431157
"TK1","TK1",-0.01099,0.12452,-0.149475825774071,1.78505637828469,0.846456692913386,0.182926829268293,0.972061891977896,0.443851674918062
"SUCLG1","SUCLG1",-0.22385,0.167878,-3.17041847742615,2.3338853210418,0,0.0333333333333333,0.00561658091505308,0.106512334526024
"C1QB","C1QB",0.222105,0.026522,2.99438154422406,0.35756505848995,0,0.659183673469388,0.0102162710668456,0.951057440330396
"NDUFB4","NDUFB4",0.045013,0.160312,0.626613745010666,2.23165980250483,0.560693641618497,0.0443159922928709,0.955535323975854,0.145477360327482
"HIST1H3B","HIST1H3B",-0.015876,0.110309,-0.227287774530637,1.60341191981462,0.783203125,0.264344262295082,0.95746145055582,0.61429228768053
"VGF","VGF",-0.039687,-0.113718,-0.574840132725843,-1.64713055190157,0.548582995951417,0.261133603238866,0.955160473436733,0.576168985744236
"GNG5","GNG5",0.192065,-0.125423,2.64232263881339,-1.76848145108681,0.006,0.208,0.0387044325740417,0.464928502380945
"LRRC16A","LRRC16A",0.006117,0.026144,0.0850553149663662,0.363525609691136,0.912423625254583,0.65173116089613,0.985344332542489,0.951679031952582
"ERO1B","ERO1B",0.00731900000000001,0.006643,0.100216886924735,0.0909606202815975,0.88,0.89,0.985594381079627,0.985709019191698
"CXXC5","CXXC5",-0.006881,0.016807,-0.0991169154899395,0.245820227315436,0.884990253411306,0.743326488706366,0.98034884436443,0.964964968974717
"GPR61","GPR61",0.22099,0.010185,3.31558386716346,0.152808822512602,0,0.81947261663286,0.00223344921019436,0.975527799287801
"DUSP11","DUSP11",-0.18983,0.07083,-2.68701210583738,0.997549348859718,0.00396825396825397,0.520161290322581,0.0337770831406629,0.970072442230283
"CHCHD4","CHCHD4",0.074858,0.138132,1.02613936222016,1.89348743463884,0.521317829457364,0.122093023255814,0.966728466111795,0.353445943836925
"PPP2R1A","PPP2R1A",0.006231,-0.126063,0.0858743742002085,-1.77279635736805,0.908722109533469,0.169625246548323,0.985221875572372,0.460822777898169
"VPREB3","VPREB3",-0.0018,-0.149474,-0.0259587396874146,-2.15564258668701,0.96484375,0.0625,0.993531990469748,0.182931261149991
"ERBB3","ERBB3",0.191328,-0.013218,2.78524000012131,-0.20315243521441,0.00189393939393939,0.773305084745763,0.0228999719898873,0.963750121714573
"EIF5","EIF5",-0.00537599999999999,0.118258,-0.0762087457190608,1.82128373489445,0.903543307086614,0.195121951219512,0.983203628179547,0.411356770983787
"SNF8","SNF8",-0.149611,-0.00103299999999999,-2.00698211911101,-0.0138573535972733,0.0625,0.991935483870968,0.271510611556381,0.997887057112636
"RRAGA","RRAGA",0.203578,0.010053,2.96001117709492,0.146169980859106,0.00407331975560081,0.810590631364562,0.0117946851456063,0.976821236537441
"TRAF5","TRAF5",-0.017441,-0.001235,-0.247787332602964,-0.0175458606596331,0.746478873239437,0.983903420523139,0.953135253995213,0.996439977603253
"EIF3J-AS1","EIF3J-AS1",0.173543,0.149268,2.55667527242209,2.19905040574325,0.0112359550561798,0.0468164794007491,0.0513924697586857,0.159245101101767
"KLHL28","KLHL28",-0.175794,-0.128357,-2.73768043027714,-1.99893310914526,0.014,0.14,0.0288368082925744,0.277199896843134
"ASCL4","ASCL4",0.147668,0.024957,2.16791631305593,0.366394123472498,0.0623781676413255,0.670565302144249,0.173743435160059,0.95152240070619
"SIGLEC14","SIGLEC14",-0.044813,-0.148411,-0.638776270665273,-2.11548936928355,0.559251559251559,0.0644490644490645,0.959479871534861,0.20485137325699
"NRBP1","NRBP1",0.031151,-0.025276,0.431859446653625,-0.362147125052004,0.632443531827515,0.649122807017544,0.949422701114594,0.941398352851285
"NSF","NSF",0.24301,-0.025632,3.32149923021357,-0.350159671421511,0,0.665297741273101,0.00216983988829615,0.940770158574235
"PSME1","PSME1",-0.009029,0.119006,-0.119104487353788,1.73642485239586,0.86897880539499,0.228690228690229,0.977077191557136,0.48732645763966
